product_id,product_name,category,price,review_score,review_count,sales_month_1,sales_month_2,sales_month_3,sales_month_4,sales_month_5,sales_month_6,sales_month_7,sales_month_8,sales_month_9,sales_month_10,sales_month_11,sales_month_12
610,Product_610,Health,346.75,3.2,659,871,400,753,219,735,270,687,380,701,836,480,723
611,Product_611,Books,24.46,4.5,907,321,399,145,178,517,923,960,880,861,67,467,750
612,Product_612,Health,400.71,3.6,333,566,726,387,630,102,919,752,575,916,505,141,206
613,Product_613,Books,315.81,3.1,127,455,990,784,432,9,699,421,634,971,27,355,317
614,Product_614,Toys,45.47,2.3,558,943,898,248,264,582,418,897,253,676,948,708,794
615,Product_615,Toys,437.42,2.3,557,602,788,525,953,89,725,368,476,991,627,470,756
616,Product_616,Toys,460.83,3.7,1,789,575,461,428,225,794,645,113,138,50,620,556
617,Product_617,Electronics,35.23,5,168,612,857,12,661,669,210,557,19,275,692,887,616
618,Product_618,Toys,142.05,3.6,620,154,803,902,415,739,364,49,527,290,259,590,347
619,Product_619,Books,404.07,3.2,19,888,489,383,452,916,75,677,144,52,590,901,792
620,Product_620,Clothing,375.39,3.9,332,348,484,555,726,125,659,105,207,686,784,672,233
621,Product_621,Toys,96.34,2.9,584,450,756,886,196,955,320,215,530,109,619,438,700
622,Product_622,Clothing,108.63,1.2,456,875,469,398,553,208,724,657,375,714,962,530,43
623,Product_623,Health,188.38,3.2,957,652,573,18,52,96,432,922,503,947,585,126,736
624,Product_624,Books,244.84,4.8,109,172,937,574,479,73,108,424,903,647,686,204,941
625,Product_625,Toys,311.04,1.7,268,9,843,490,442,626,640,71,165,3,183,28,141
626,Product_626,Electronics,187.61,3.8,445,739,681,750,329,190,521,987,549,666,22,444,647
627,Product_627,Electronics,233.95,1.8,240,264,444,418,250,681,46,841,180,683,785,965,175
628,Product_628,Health,375,3.1,929,437,268,336,806,818,378,784,860,935,128,718,653
629,Product_629,Clothing,23.16,1.4,301,759,266,418,889,959,826,758,616,869,290,463,448
630,Product_630,Sports,129.96,2.8,602,246,53,914,782,715,95,445,611,46,831,279,591
631,Product_631,Electronics,358.11,4,103,666,527,915,966,55,957,924,601,93,500,150,81
632,Product_632,Electronics,448.13,2.4,988,545,519,611,924,719,102,185,926,939,185,239,134
633,Product_633,Electronics,258.28,3.7,250,498,615,674,122,552,891,69,811,559,478,265,718
634,Product_634,Books,268.4,4.2,453,128,58,927,878,31,853,973,443,751,570,693,855
635,Product_635,Electronics,58.05,4.7,520,671,824,121,386,526,145,149,331,858,491,104,176
636,Product_636,Home & Kitchen,226.47,1.9,153,600,39,431,338,573,879,245,502,212,512,936,382
637,Product_637,Toys,268.65,2.6,859,604,236,43,777,666,941,773,912,435,642,432,242
638,Product_638,Health,125.02,1.6,174,326,954,871,347,283,927,537,78,851,66,912,566
639,Product_639,Electronics,138.28,5,343,752,385,919,28,720,26,934,584,507,804,496,140
640,Product_640,Sports,191.76,4.7,670,834,605,316,974,831,731,651,934,835,466,439,456
641,Product_641,Sports,14.94,3.2,431,979,733,380,34,493,529,98,937,650,284,747,439
642,Product_642,Electronics,164.43,4.4,727,403,715,144,517,186,678,909,687,204,600,684,55
643,Product_643,Electronics,109.67,3.1,689,628,649,326,395,497,944,277,395,380,416,157,526
644,Product_644,Home & Kitchen,167.11,3.5,687,605,299,362,622,441,988,562,607,72,99,171,696
645,Product_645,Electronics,64.28,1.4,852,674,394,49,293,129,81,662,856,515,188,493,825
646,Product_646,Electronics,445.81,4,850,610,206,64,588,638,427,943,102,75,988,969,418
647,Product_647,Toys,298.83,1.5,658,624,335,354,348,291,583,454,401,840,889,310,87
648,Product_648,Sports,341.16,4.3,962,358,592,799,146,113,821,103,974,76,857,402,608
649,Product_649,Home & Kitchen,395.64,4.1,324,602,729,163,66,198,478,945,223,815,387,668,655
650,Product_650,Sports,251.73,3.8,990,857,513,140,903,12,765,600,517,767,240,769,7
651,Product_651,Home & Kitchen,48.03,1.1,673,717,177,965,519,270,161,652,633,409,781,675,476
652,Product_652,Sports,270.87,2.2,639,16,395,825,121,600,838,724,235,613,730,658,214
653,Product_653,Electronics,295.49,2.1,420,273,370,127,339,214,931,232,426,105,416,902,684
654,Product_654,Sports,373.99,2.4,594,684,857,397,174,443,401,393,115,844,917,665,734
655,Product_655,Sports,218.67,1.4,485,115,790,932,899,789,507,500,162,550,175,462,551
656,Product_656,Home & Kitchen,68.15,4.7,659,860,657,879,690,511,37,694,225,475,386,366,496
657,Product_657,Health,145.47,3.2,751,979,317,462,596,446,954,250,229,825,470,549,693
658,Product_658,Clothing,184.73,2.2,412,692,735,750,450,985,510,520,181,274,852,642,502
659,Product_659,Home & Kitchen,324.73,2.6,936,90,368,835,556,992,392,78,248,87,232,869,781
660,Product_660,Home & Kitchen,287.54,2.8,84,81,383,807,135,714,712,51,317,722,662,254,698
661,Product_661,Home & Kitchen,181.27,3.4,113,323,61,186,854,73,493,897,964,880,451,207,244
662,Product_662,Books,493.33,3.1,737,960,805,719,15,536,199,920,209,76,276,449,477
663,Product_663,Health,304.86,4.7,332,113,504,731,332,100,254,780,655,76,228,94,308
664,Product_664,Books,122.43,3,378,768,238,911,194,175,178,225,391,441,170,859,230
665,Product_665,Books,55.38,5,755,57,194,189,495,426,546,50,856,539,734,838,382
666,Product_666,Home & Kitchen,80.67,4.4,655,153,677,387,8,116,593,185,95,244,212,477,154
667,Product_667,Clothing,126.75,1.8,41,876,962,428,827,165,388,33,893,577,281,682,174
668,Product_668,Home & Kitchen,84.54,4.7,935,403,221,857,333,40,397,802,857,777,40,761,847
669,Product_669,Electronics,97.35,1.5,770,627,60,283,332,428,731,741,755,381,121,189,114
670,Product_670,Clothing,146.12,4.3,959,854,128,863,326,343,157,130,85,981,226,710,389
671,Product_671,Books,90.82,2.5,797,265,989,236,14,423,3,631,414,716,293,483,310
672,Product_672,Sports,448.9,4.5,105,314,684,193,838,365,166,442,393,569,599,732,992
673,Product_673,Sports,44.72,4.5,202,714,991,286,613,119,467,837,695,712,266,535,299
674,Product_674,Health,264.63,4.2,450,40,155,770,225,608,959,758,632,736,1000,755,17
675,Product_675,Toys,208.15,4.2,819,104,916,757,424,656,408,431,843,141,540,422,783
676,Product_676,Health,491.28,2.2,843,900,377,135,789,727,411,703,500,892,758,835,11
677,Product_677,Clothing,60.46,1.3,973,889,621,791,407,228,203,496,603,367,827,639,403
678,Product_678,Books,201.94,2.6,266,192,780,782,112,824,193,402,581,83,450,604,812
679,Product_679,Clothing,484.89,1.7,910,400,922,170,996,129,234,322,915,142,448,811,703
680,Product_680,Clothing,433.43,3.8,210,277,867,158,427,351,717,209,132,351,755,132,231
681,Product_681,Sports,409.45,2.4,563,353,902,200,0,888,149,614,790,544,60,54,954
682,Product_682,Home & Kitchen,132.66,4.9,118,748,789,486,265,317,158,328,648,912,501,988,604
683,Product_683,Electronics,89.59,3.6,713,936,585,556,490,983,278,371,313,151,146,509,989
684,Product_684,Toys,335.98,4.3,377,732,998,961,207,648,815,459,698,157,685,669,729
685,Product_685,Books,465.04,1.5,551,579,436,775,621,835,403,132,220,445,944,540,277
686,Product_686,Clothing,280.6,4.4,540,708,974,582,711,336,892,834,975,652,789,409,352
687,Product_687,Toys,287.95,4.7,771,255,206,503,951,272,677,650,437,957,333,210,998
688,Product_688,Clothing,143.59,2.9,84,650,387,875,368,116,310,120,45,762,880,665,302
689,Product_689,Sports,385.9,3.4,454,823,479,370,984,817,67,605,789,302,952,292,540
690,Product_690,Electronics,97.59,4.1,667,946,790,102,305,367,462,451,191,623,890,986,469
691,Product_691,Sports,165.22,1.7,629,660,886,124,11,93,87,964,519,655,141,733,812
692,Product_692,Toys,215.59,3,514,98,837,312,344,167,216,128,378,449,43,114,76
693,Product_693,Books,256.27,2.6,605,587,983,975,464,953,0,90,787,720,143,948,520
694,Product_694,Clothing,124.99,1.6,678,281,339,994,699,714,134,603,690,223,864,669,23
695,Product_695,Electronics,61.84,2.5,387,882,868,797,665,340,696,574,333,42,332,258,14
696,Product_696,Sports,307.26,1.3,912,402,339,457,493,660,350,28,38,263,997,762,675
697,Product_697,Toys,147.87,1.1,350,108,203,229,367,913,139,721,292,755,496,121,524
698,Product_698,Sports,292.71,1.5,296,699,160,657,845,694,617,523,689,2,395,298,346
699,Product_699,Clothing,81.41,4.9,258,198,539,881,936,924,132,332,161,636,54,774,171
700,Product_700,Clothing,243.16,3.2,81,302,391,196,419,151,619,296,330,267,306,380,868
701,Product_701,Books,268.63,4.9,937,326,768,884,888,585,177,129,885,595,869,560,326
702,Product_702,Electronics,30.65,2.7,268,153,676,732,790,876,809,292,103,15,422,888,711
703,Product_703,Home & Kitchen,171.62,2.2,419,551,574,422,170,912,357,172,160,333,416,840,484
704,Product_704,Sports,71.54,3,235,644,533,571,133,273,379,719,798,463,672,500,488
705,Product_705,Clothing,36.37,2.8,833,404,69,609,964,553,907,943,634,58,796,296,461
706,Product_706,Toys,495.03,1.4,311,461,892,170,426,495,870,23,53,176,324,361,377
707,Product_707,Sports,164.57,3.6,813,131,404,381,24,723,657,98,939,62,709,588,587
708,Product_708,Books,405.89,1.9,975,790,607,172,529,100,449,405,33,957,670,462,163
709,Product_709,Books,131.05,3.5,986,873,674,662,189,556,585,355,241,560,79,437,371
710,Product_710,Clothing,342.34,3.6,357,83,590,452,140,81,462,138,966,306,30,126,572
711,Product_711,Clothing,381.31,1.6,213,398,516,349,554,528,989,502,889,245,984,196,999
712,Product_712,Clothing,299.84,1.2,574,753,827,901,845,72,107,825,112,288,111,220,976
713,Product_713,Health,238.43,4.1,49,627,119,951,795,13,121,173,317,797,557,994,423
714,Product_714,Home & Kitchen,208.86,2.8,127,108,813,633,657,432,16,28,22,954,864,90,756
715,Product_715,Clothing,177.69,1.2,223,220,689,493,314,156,195,930,557,331,716,410,476
716,Product_716,Sports,465.12,5,921,903,687,619,443,734,326,495,823,526,563,7,381
717,Product_717,Sports,416.16,1.2,279,552,901,3,318,131,317,654,646,849,649,543,154
718,Product_718,Health,482.69,3.8,408,367,216,92,440,337,808,827,117,254,471,467,256
719,Product_719,Health,66.53,4.9,505,146,55,918,91,403,478,350,984,603,73,319,755
720,Product_720,Electronics,366.78,2,294,111,365,5,178,375,251,553,700,509,552,393,673
721,Product_721,Toys,469.48,1.6,796,614,698,287,55,887,502,1000,642,790,478,268,67
722,Product_722,Clothing,94.71,1.5,277,557,503,617,154,558,998,298,933,717,588,190,343
723,Product_723,Sports,37.92,2.2,438,923,743,145,671,106,118,719,211,605,386,860,276
724,Product_724,Health,371.85,1.4,107,493,766,782,110,619,673,841,417,736,698,674,672
725,Product_725,Sports,289.36,3.8,658,504,924,423,136,264,709,944,112,812,881,60,390
726,Product_726,Sports,421.71,1.2,420,474,454,889,231,204,497,191,43,829,563,437,448
727,Product_727,Health,74.19,3,611,835,103,607,991,78,485,671,127,462,929,263,1000
728,Product_728,Home & Kitchen,398.66,5,429,889,76,456,467,154,44,63,875,198,432,796,258
729,Product_729,Health,104.81,4.3,375,270,229,740,731,782,313,754,157,270,411,94,306
730,Product_730,Health,86.01,3.5,73,994,913,201,480,987,178,769,784,745,466,552,846
731,Product_731,Toys,86.31,2.2,949,420,257,211,67,996,893,663,826,557,598,925,94
732,Product_732,Health,408.21,3.5,998,896,263,5,813,246,417,214,393,63,620,469,949
733,Product_733,Books,334.27,3.1,634,706,330,623,248,530,555,833,866,229,991,660,463
734,Product_734,Health,263.92,2.7,30,366,992,375,993,857,782,165,851,941,908,715,969
735,Product_735,Sports,182.62,1.5,188,279,181,890,322,947,77,542,511,951,736,778,245
736,Product_736,Clothing,439.21,4.5,364,282,892,446,921,537,325,882,913,248,993,513,732
737,Product_737,Sports,199.26,2.8,866,39,767,834,903,728,689,231,44,245,992,689,634
738,Product_738,Toys,409.22,1.8,800,958,549,105,517,153,356,793,107,939,247,936,186
739,Product_739,Books,222.37,2.5,451,188,687,650,975,153,415,540,218,586,580,193,773
740,Product_740,Health,191.59,2.7,195,163,26,810,791,685,962,194,442,156,119,481,924
741,Product_741,Home & Kitchen,234.03,4.3,156,993,275,400,431,91,514,505,829,734,66,898,784
742,Product_742,Electronics,154.18,3.9,172,988,651,95,486,432,213,333,314,701,572,335,372
743,Product_743,Health,375.07,4.1,847,535,298,387,605,337,853,767,176,984,955,434,571
744,Product_744,Clothing,253.85,1,41,535,956,958,428,479,73,792,227,563,326,195,405
745,Product_745,Electronics,119.95,2.7,63,3,798,451,268,692,562,303,702,949,919,854,407
746,Product_746,Home & Kitchen,450.29,2.9,23,834,90,848,708,130,578,832,982,87,702,248,124
747,Product_747,Toys,195.03,1.1,360,289,479,808,536,449,508,436,671,312,469,497,336
748,Product_748,Toys,274.06,2,75,952,572,978,147,992,331,322,905,850,492,211,340
749,Product_749,Home & Kitchen,453.7,4,560,432,457,900,117,809,92,501,266,65,700,664,562
750,Product_750,Sports,314,1.5,672,470,450,415,849,786,687,857,869,661,662,669,177
751,Product_751,Home & Kitchen,62.86,3.1,825,180,364,725,366,272,656,913,837,19,285,465,650
752,Product_752,Health,470.22,1.9,118,247,858,503,849,928,518,392,378,32,955,873,951
753,Product_753,Clothing,315.72,1,612,627,674,453,65,587,268,805,488,839,913,650,838
754,Product_754,Books,170.78,2,380,278,350,290,969,176,375,598,701,792,607,220,169
755,Product_755,Health,73.94,4.9,929,876,654,533,812,695,833,148,686,557,311,272,38
756,Product_756,Health,398.04,4.2,920,580,399,192,369,830,3,760,289,72,308,153,68
757,Product_757,Health,311.94,4.8,679,862,252,979,174,642,137,832,995,865,774,248,235
758,Product_758,Electronics,269.06,3,290,253,780,149,830,874,230,404,356,824,96,278,559
759,Product_759,Electronics,447.48,1.4,440,180,880,879,587,48,599,282,656,342,964,439,380
760,Product_760,Toys,395.36,3.2,668,829,802,758,494,566,528,361,743,132,112,947,56
761,Product_761,Health,80.08,2.8,933,680,458,778,972,665,51,378,871,54,987,815,276
762,Product_762,Sports,159.3,4.4,7,824,698,972,113,354,645,197,949,60,636,275,849
763,Product_763,Toys,128,1.4,196,508,916,762,110,711,722,555,203,856,455,513,98
764,Product_764,Clothing,373.25,3,421,760,498,514,760,307,324,355,212,519,462,87,915
765,Product_765,Home & Kitchen,21.6,1.6,568,699,949,392,438,867,991,539,551,271,947,798,526
766,Product_766,Electronics,287.1,2.3,833,565,970,315,714,884,969,428,786,245,131,922,324
767,Product_767,Health,382.42,3.9,193,325,925,75,146,629,904,16,322,175,929,641,460
768,Product_768,Clothing,439,2.9,559,356,507,598,34,774,730,638,593,627,964,504,178
769,Product_769,Toys,174.33,2.5,148,824,303,269,998,45,716,378,180,316,928,589,843
770,Product_770,Toys,411.52,2.6,787,649,500,224,308,301,722,679,498,782,120,771,573
771,Product_771,Electronics,59.76,2.8,669,679,802,529,537,867,276,505,319,704,196,240,118
772,Product_772,Toys,423.99,4.1,202,390,597,112,749,911,535,755,82,661,805,652,468
773,Product_773,Sports,68.11,4.6,444,614,165,250,13,407,485,898,302,130,481,739,548
774,Product_774,Toys,201.66,4.8,914,933,414,232,373,188,515,75,261,101,633,674,645
775,Product_775,Books,399.66,4.1,988,84,461,840,556,821,151,230,783,309,793,235,454
776,Product_776,Home & Kitchen,79.21,2.3,419,316,919,790,427,829,954,715,199,781,896,127,25
777,Product_777,Toys,118.48,3.8,427,211,113,713,727,128,482,961,239,291,771,502,489
778,Product_778,Books,362.52,2.8,479,514,432,82,232,560,258,247,913,721,38,199,7
779,Product_779,Clothing,361.42,2,475,383,991,124,704,536,323,301,691,494,565,961,968
780,Product_780,Toys,322.37,4.4,126,690,355,174,562,265,868,725,943,360,511,901,986
781,Product_781,Sports,348.5,1.2,395,341,927,68,938,117,167,214,682,337,473,542,515
782,Product_782,Clothing,273.65,4.6,817,814,694,46,886,463,687,157,294,578,160,501,532
783,Product_783,Health,129.64,2.8,881,963,206,883,725,143,309,68,511,9,288,649,926
784,Product_784,Toys,176.12,3.5,806,987,767,255,662,441,802,392,688,48,199,491,148
785,Product_785,Electronics,94.89,3.6,576,843,234,726,439,199,478,84,880,486,787,20,487
786,Product_786,Books,454.68,4.6,325,37,441,29,501,156,55,266,395,622,527,233,24
787,Product_787,Books,293.78,3.5,392,510,354,280,274,486,619,68,748,320,916,713,998
788,Product_788,Electronics,203.42,3.5,930,419,514,923,849,859,472,610,137,730,684,790,654
789,Product_789,Home & Kitchen,233.69,1.3,688,750,207,993,75,133,295,346,838,568,502,642,756
790,Product_790,Health,473.91,3.1,628,168,708,236,438,911,460,961,877,794,247,415,930
791,Product_791,Sports,80.91,1.6,440,964,852,247,731,147,323,727,822,970,382,147,944
792,Product_792,Books,295.18,3.9,204,908,124,367,859,335,813,926,128,624,217,969,554
793,Product_793,Clothing,255.41,3,486,342,137,494,955,70,845,672,48,132,86,28,424
794,Product_794,Sports,307.67,3.7,833,825,338,24,698,232,140,422,675,582,81,360,292
795,Product_795,Books,13.96,1.2,31,305,536,585,288,333,666,605,788,82,61,307,184
796,Product_796,Health,436.7,1.3,388,541,67,717,914,810,261,173,292,56,798,882,553
797,Product_797,Home & Kitchen,466.4,3.9,625,701,572,489,539,665,784,676,627,375,499,941,430
798,Product_798,Health,284.74,1.3,877,868,540,493,890,89,419,114,535,348,41,161,603
799,Product_799,Clothing,349.84,1.3,434,536,382,313,691,333,743,219,310,270,11,868,316
800,Product_800,Health,461.64,1,837,111,18,605,252,198,240,955,536,482,832,851,397
801,Product_801,Sports,355.08,4.8,926,410,682,374,125,160,354,30,902,110,745,60,323
802,Product_802,Clothing,80.51,4,376,946,449,638,176,537,848,522,638,868,840,124,564
803,Product_803,Electronics,290.26,2.4,344,205,73,936,36,120,1000,342,233,886,642,455,595
804,Product_804,Toys,305.32,2.2,443,184,572,24,409,300,769,376,208,75,114,70,545
805,Product_805,Electronics,214.94,2.4,579,381,938,333,610,723,760,129,604,157,217,837,75
806,Product_806,Sports,369.54,4.1,75,495,664,354,609,574,588,999,93,531,648,906,864
807,Product_807,Toys,467.51,3.6,557,378,275,115,126,962,179,616,326,932,105,875,919
808,Product_808,Electronics,463.16,1.7,772,46,47,47,482,435,65,538,224,642,690,465,915
809,Product_809,Toys,228.17,1.7,666,885,210,737,167,67,819,738,966,328,527,242,708
810,Product_810,Books,61.05,1.4,155,739,854,777,591,764,347,1,889,121,471,489,485
811,Product_811,Health,492.5,3.6,430,550,919,98,293,921,170,870,791,40,753,760,797
812,Product_812,Clothing,420.25,4.1,363,527,650,458,844,458,473,100,10,166,845,220,87
813,Product_813,Toys,66.71,2.1,448,503,621,522,637,513,533,532,328,921,892,472,746
814,Product_814,Books,460.82,1.1,987,21,993,596,342,397,366,57,11,641,386,958,231
815,Product_815,Health,435.6,1.3,234,212,694,404,309,619,106,388,34,22,225,532,6
816,Product_816,Health,261.82,4.9,563,309,539,213,661,285,438,691,446,278,480,493,803
817,Product_817,Home & Kitchen,297.68,2.2,818,660,708,684,527,560,834,940,451,762,753,898,549
818,Product_818,Electronics,202.51,4.1,262,967,190,902,539,139,226,340,739,468,407,81,975
819,Product_819,Home & Kitchen,32.11,3.5,827,752,314,502,418,729,443,860,219,399,456,855,51
820,Product_820,Sports,170.92,2.5,125,271,900,720,443,555,441,19,440,8,652,878,654
821,Product_821,Books,402.41,1.8,911,570,562,447,684,928,395,254,652,12,897,997,941
822,Product_822,Home & Kitchen,7.29,1.5,245,798,660,893,557,780,727,316,534,923,710,521,918
823,Product_823,Home & Kitchen,170.08,3.5,542,937,779,575,839,589,580,37,594,922,623,922,395
824,Product_824,Health,202.09,4.1,938,201,561,257,235,727,83,659,228,818,638,11,220
825,Product_825,Books,271.01,3.6,485,31,899,843,438,893,614,536,934,831,20,262,427
826,Product_826,Health,460.33,3.1,122,442,757,120,213,609,550,385,343,51,658,656,751
827,Product_827,Clothing,176.44,1.2,125,161,112,809,84,747,12,632,79,208,600,448,142
828,Product_828,Toys,176.74,4.9,549,766,169,977,793,281,808,927,352,549,814,191,860
829,Product_829,Sports,370.06,4.2,170,253,467,53,743,660,824,25,395,611,917,761,362
830,Product_830,Sports,228.85,2.2,124,520,677,330,84,923,692,453,289,704,202,113,381
831,Product_831,Electronics,116.18,4.9,869,976,920,783,920,815,492,680,454,401,416,25,560
832,Product_832,Health,228.96,3.4,35,650,13,240,488,995,267,322,842,190,415,782,276
833,Product_833,Toys,74.72,3.3,87,479,714,754,64,935,524,736,670,50,447,498,270
834,Product_834,Electronics,92.31,4,646,9,287,529,645,577,119,512,988,392,511,507,13
835,Product_835,Sports,251.69,4.2,708,725,906,482,662,745,969,818,127,652,84,544,297
836,Product_836,Toys,212.37,3.6,786,504,188,186,626,456,352,772,701,679,166,61,463
837,Product_837,Home & Kitchen,457.85,1.5,201,784,913,857,63,86,56,12,908,822,383,228,526
838,Product_838,Clothing,184.38,2.4,369,835,154,655,342,78,39,914,542,620,467,814,233
839,Product_839,Home & Kitchen,292.39,4.7,797,559,566,261,938,204,885,907,897,718,71,606,574
840,Product_840,Clothing,317.97,1.9,77,435,693,952,874,790,335,559,358,938,809,34,707
841,Product_841,Health,11.48,2.5,59,110,721,363,918,336,639,920,526,299,996,704,26
842,Product_842,Books,333.45,2.7,431,152,887,490,351,253,172,824,312,621,520,455,470
843,Product_843,Electronics,93.13,2.8,638,634,470,430,157,303,546,370,74,195,792,587,92
844,Product_844,Electronics,480.73,3.5,500,916,74,238,588,379,258,290,545,416,472,890,616
845,Product_845,Books,78.59,4.8,913,868,276,303,490,129,887,331,870,663,992,501,308
846,Product_846,Toys,210.24,2,109,101,939,297,657,595,516,605,195,419,257,760,51
847,Product_847,Books,47.25,1.5,736,752,644,75,854,275,729,260,842,754,274,594,318
848,Product_848,Health,498.45,1.8,278,832,342,699,462,698,522,993,28,639,749,24,968
849,Product_849,Sports,253.59,4.5,68,190,424,332,224,557,893,789,705,616,19,568,180
850,Product_850,Books,299.72,3.6,69,728,570,899,916,898,838,870,15,521,489,31,568
851,Product_851,Clothing,38.2,2.1,165,562,510,998,312,182,116,204,422,355,744,830,119
852,Product_852,Sports,376.23,4.3,489,803,856,757,614,267,183,696,588,147,489,11,819
853,Product_853,Books,108.9,4.4,305,80,1000,641,918,807,905,686,804,1000,732,318,874
854,Product_854,Electronics,449.54,4.4,909,488,181,473,858,321,873,949,592,364,325,844,42
855,Product_855,Home & Kitchen,106.54,4.7,674,894,457,826,812,511,115,386,404,363,528,603,646
856,Product_856,Clothing,99.39,2,365,87,917,922,939,611,161,891,939,970,891,0,884
857,Product_857,Health,23.09,4,854,193,850,282,465,77,578,820,635,651,88,434,937
858,Product_858,Clothing,238.67,2.8,821,103,832,590,87,783,711,467,530,701,485,837,259
859,Product_859,Toys,284.6,4.4,379,782,63,71,882,338,542,414,966,401,707,135,196
860,Product_860,Home & Kitchen,37.53,3.9,343,95,838,262,302,673,586,68,613,605,349,195,644
861,Product_861,Clothing,388.89,4.1,947,422,259,702,679,555,236,471,903,491,83,132,970
862,Product_862,Books,229.38,3.6,899,890,192,878,434,508,838,103,76,228,386,984,254
863,Product_863,Clothing,264.57,1.7,554,197,654,886,681,237,65,757,228,574,86,85,1000
864,Product_864,Clothing,223.18,3.2,354,0,615,941,134,133,69,160,961,851,306,475,731
865,Product_865,Clothing,203.38,4.9,416,406,971,574,49,972,808,199,296,536,849,806,335
866,Product_866,Toys,282.02,4.7,109,377,405,999,431,191,446,215,509,267,153,790,552
867,Product_867,Clothing,81.84,1.2,563,166,725,891,339,355,415,945,714,404,439,323,501
868,Product_868,Clothing,95.05,1.7,762,508,753,11,346,277,531,211,983,792,739,179,989
869,Product_869,Toys,431.58,1.5,497,637,942,140,645,17,440,507,965,10,959,515,899
870,Product_870,Sports,473.33,3.9,341,312,720,765,346,523,737,15,572,319,263,637,254
871,Product_871,Home & Kitchen,189.79,4.3,942,592,92,554,648,179,945,497,537,712,976,174,513
872,Product_872,Health,139.02,1.9,383,417,429,16,244,122,463,883,582,125,734,762,706
873,Product_873,Sports,323.78,3,533,762,653,62,108,245,920,331,614,305,420,20,241
874,Product_874,Electronics,207.32,4.4,300,680,433,252,824,733,395,716,978,701,492,996,148
875,Product_875,Toys,17.57,3.9,139,476,403,464,798,372,710,876,325,510,632,951,709
876,Product_876,Toys,82.3,3.2,359,72,433,375,532,50,550,550,362,88,992,104,298
877,Product_877,Clothing,359.41,3.4,836,140,111,803,89,999,656,600,668,354,410,577,756
878,Product_878,Clothing,331.17,3,499,581,928,980,295,70,556,941,874,627,172,442,849
879,Product_879,Health,18.41,2.2,385,261,374,519,111,479,394,255,358,351,3,774,619
880,Product_880,Electronics,114.88,3.3,604,339,58,836,812,559,325,991,705,688,853,48,452
881,Product_881,Clothing,119.38,3.8,959,307,42,89,588,18,892,765,786,13,639,527,392
882,Product_882,Books,337.59,4.5,280,244,206,719,176,773,918,727,323,256,985,144,211
883,Product_883,Clothing,14.76,3.5,637,514,779,803,342,83,90,879,697,208,991,339,667
884,Product_884,Clothing,56.53,4,483,336,295,795,659,154,749,814,325,280,471,761,537
885,Product_885,Books,400.96,1.6,909,574,117,629,100,564,69,171,624,442,109,854,593
886,Product_886,Electronics,93.38,2.8,111,560,531,860,757,618,165,648,824,839,866,353,594
887,Product_887,Books,328.11,1,866,75,221,174,628,356,641,999,164,836,36,74,130
888,Product_888,Toys,122.9,2,139,879,165,75,603,815,213,497,572,388,991,801,328
889,Product_889,Books,54.22,3.9,996,174,642,612,400,646,851,470,603,616,582,928,611
890,Product_890,Home & Kitchen,125.37,5,435,108,155,925,27,442,600,383,797,482,800,793,255
891,Product_891,Toys,362.52,1.4,509,182,183,662,936,68,334,689,454,146,30,577,478
892,Product_892,Clothing,428.57,2.6,273,191,89,399,961,522,763,588,968,278,950,636,560
893,Product_893,Health,415.96,4.2,99,64,93,781,536,142,368,699,152,520,380,318,912
894,Product_894,Toys,201.61,1.8,764,848,12,969,57,191,860,506,736,629,267,86,62
895,Product_895,Electronics,335.7,3.2,850,962,972,70,497,386,583,991,126,605,10,552,310
896,Product_896,Electronics,106.47,3.9,104,473,833,179,296,377,676,526,192,433,343,981,406
897,Product_897,Books,150.11,3.5,214,782,804,123,133,580,48,803,626,143,839,697,801
898,Product_898,Toys,448.69,1.8,761,99,944,380,330,534,51,830,773,288,543,865,104
899,Product_899,Clothing,11.44,2.4,664,543,741,292,248,692,288,324,529,385,568,891,616
900,Product_900,Electronics,47.33,4.1,762,863,833,796,549,292,789,213,9,13,165,846,836
901,Product_901,Sports,107.9,3.2,787,127,803,194,901,8,625,207,91,256,699,777,14
902,Product_902,Clothing,18.13,1,165,451,437,910,940,270,238,168,138,345,341,782,686
903,Product_903,Sports,94.81,4,999,913,537,227,74,386,132,329,480,697,481,41,258
904,Product_904,Home & Kitchen,293.61,1.1,853,368,586,430,653,92,998,279,448,344,18,92,722
905,Product_905,Sports,213.61,4,520,850,967,941,833,965,785,977,332,399,627,696,411
906,Product_906,Electronics,446.87,1.8,284,42,875,435,167,528,165,304,868,206,979,726,258
907,Product_907,Books,409.63,4.8,517,883,935,786,770,153,373,145,339,857,183,506,613
908,Product_908,Home & Kitchen,174.2,2.5,657,418,810,460,502,404,372,774,960,942,781,528,259
909,Product_909,Toys,133.41,2.3,613,487,149,617,884,839,804,515,51,171,544,955,855
910,Product_910,Clothing,192.95,1.6,164,77,659,20,354,148,477,89,706,463,9,264,670
911,Product_911,Electronics,297.2,2.2,886,825,7,63,224,888,754,452,465,269,591,625,44
912,Product_912,Home & Kitchen,137.69,4.5,659,800,28,164,663,266,478,59,1000,220,191,291,954
913,Product_913,Home & Kitchen,313.95,5,64,269,295,26,530,421,831,310,717,151,319,968,812
914,Product_914,Electronics,207.66,2.5,91,673,985,310,145,839,649,527,798,622,701,463,762
915,Product_915,Toys,278.26,2.8,117,700,925,284,959,617,590,226,474,182,579,803,330
